10,0,0,3.73e-07,1.6049e-05
100,0,0,3.087e-06,1.8651e-05
1000,0,0,1.5569e-05,2.3545e-05
10000,0,0,0.000155256,0.000163342
100000,0,0,0.001463624,0.00147106
1000000,0,0,0.013206074,0.013212707
10000000,0,0,0.130479922,0.130487396
100000000,0,0,1.302430075,1.302437454
10,4,0,5.3438e-05,6.4079e-05
100,4,0,5.187e-05,6.171e-05
1000,4,0,6.8742e-05,7.8714e-05
10000,4,0,0.000212987,0.000223087
100000,4,0,0.001696523,0.001706662
1000000,4,0,0.015972539,0.015982535
10000000,4,0,0.088810331,0.08882048
100000000,4,0,1.594208782,1.594218844
10,8,0,9.8609e-05,0.000109055
100,8,0,0.000117195,0.000127436
1000,8,0,9.4738e-05,0.00010501
10000,8,0,0.000259617,0.000269637
100000,8,0,0.001708947,0.001718992
1000000,8,0,0.015812789,0.015822993
10000000,8,0,0.161417154,0.16142719
100000000,8,0,1.613628704,1.613638724
10,12,0,0.000123126,0.000133248
100,12,0,0.000119698,0.00012953
1000,12,0,0.000129592,0.000139236
10000,12,0,0.000275462,0.000285763
100000,12,0,0.001660847,0.001670893
1000000,12,0,0.016229583,0.016239577
10000000,12,0,0.16439985,0.164409527
100000000,12,0,1.60774805,1.60775821
10,16,0,0.000148971,0.000159526
100,16,0,0.00014769,0.000157751
1000,16,0,0.000156902,0.000167119
10000,16,0,0.000294643,0.000304969
100000,16,0,0.001177046,0.00118706
1000000,16,0,0.007728925,0.007738308
10000000,16,0,0.08292423,0.082934213
100000000,16,0,0.594428016,0.594438001
10,0,1,1.98e-07,7.764e-06
100,0,1,1.491e-06,8.963e-06
1000,0,1,1.4634e-05,2.2137e-05
10000,0,1,0.000145826,0.000153415
100000,0,1,0.00146605,0.001473576
1000000,0,1,0.013502376,0.013509902
10000000,0,1,0.130615014,0.130622455
100000000,0,1,1.302396616,1.302404211
10,4,1,5.1612e-05,6.2213e-05
100,4,1,5.0833e-05,6.0863e-05
1000,4,1,7.0276e-05,8.0119e-05
10000,4,1,0.000217563,0.000227477
100000,4,1,0.001631816,0.001641739
1000000,4,1,0.013544561,0.013554499
10000000,4,1,0.162374325,0.162384304
100000000,4,1,1.518475367,1.518485457
10,8,1,9.8686e-05,0.000108716
100,8,1,9.4806e-05,0.000104912
1000,8,1,0.000140316,0.000150268
10000,8,1,0.000244327,0.000254383
100000,8,1,0.001729656,0.001739496
1000000,8,1,0.016174652,0.016184674
10000000,8,1,0.159151969,0.15916206
100000000,8,1,1.527403887,1.527413964
10,12,1,0.000111137,0.000121548
100,12,1,0.000111711,0.000121817
1000,12,1,0.000124179,0.000134127
10000,12,1,0.000214297,0.000224389
100000,12,1,0.001700546,0.001709735
1000000,12,1,0.016387248,0.016397218
10000000,12,1,0.162457651,0.162468193
100000000,12,1,1.590039174,1.59004918
10,16,1,0.000168967,0.000178764
100,16,1,0.000166413,0.000176707
1000,16,1,0.000184834,0.000194933
10000,16,1,0.000304895,0.000314862
100000,16,1,0.001712105,0.001722534
1000000,16,1,0.016253847,0.016263695
10000000,16,1,0.065347979,0.065358015
100000000,16,1,1.604789555,1.604799362
10,0,2,1.87e-07,7.833e-06
100,0,2,1.502e-06,9.123e-06
1000,0,2,1.4634e-05,2.2211e-05
10000,0,2,0.000145838,0.000153283
100000,0,2,0.001413453,0.001420975
1000000,0,2,0.013845283,0.013852776
10000000,0,2,0.13111976,0.131127258
100000000,0,2,1.302826159,1.302833717
10,4,2,5.4413e-05,6.5124e-05
100,4,2,5.2756e-05,6.2684e-05
1000,4,2,6.203e-05,7.252e-05
10000,4,2,0.000211574,0.000221755
100000,4,2,0.00165547,0.00166547
1000000,4,2,0.016119303,0.016129433
10000000,4,2,0.159034233,0.159044285
100000000,4,2,1.525491744,1.525501804
10,8,2,0.000105421,0.000114799
100,8,2,0.000132735,0.000142833
1000,8,2,0.000109355,0.000124635
10000,8,2,0.00024446,0.000254408
100000,8,2,0.001693103,0.001703177
1000000,8,2,0.016274524,0.01628427
10000000,8,2,0.160008207,0.160018394
100000000,8,2,1.582201059,1.58221117
10,12,2,0.000175069,0.000185246
100,12,2,0.000148466,0.00015875
1000,12,2,0.000124167,0.00014353
10000,12,2,0.000264335,0.000274152
100000,12,2,0.001638117,0.001648407
1000000,12,2,0.016188649,0.016198835
10000000,12,2,0.162295423,0.162305152
100000000,12,2,1.623571254,1.623581499
10,16,2,0.000158462,0.000168817
100,16,2,0.00014834,0.000158555
1000,16,2,0.000149169,0.000158932
10000,16,2,0.000299043,0.00030941
100000,16,2,0.001886366,0.001896545
1000000,16,2,0.015578168,0.015587895
10000000,16,2,0.159658151,0.159668179
100000000,16,2,0.565167487,0.565177963
10,0,3,1.92e-07,7.928e-06
100,0,3,1.514e-06,9.071e-06
1000,0,3,1.4633e-05,2.2164e-05
10000,0,3,0.000145839,0.000153369
100000,0,3,0.001433552,0.001441143
1000000,0,3,0.013331767,0.013339246
10000000,0,3,0.130601611,0.130609249
100000000,0,3,1.30267982,1.302687456
10,4,3,5.4128e-05,6.4656e-05
100,4,3,6.6548e-05,7.6537e-05
1000,4,3,6.2104e-05,7.2234e-05
10000,4,3,0.000215194,0.000225359
100000,4,3,0.000921348,0.00093122
1000000,4,3,0.015877459,0.015887495
10000000,4,3,0.158973765,0.158983749
100000000,4,3,1.618104081,1.618114093
10,8,3,9.315e-05,0.00010333
100,8,3,9.0859e-05,0.000100879
1000,8,3,9.4128e-05,0.000104379
10000,8,3,0.000233662,0.000243132
100000,8,3,0.00174795,0.001757975
1000000,8,3,0.015584739,0.015594841
10000000,8,3,0.159761415,0.159771306
100000000,8,3,1.628117922,1.628128155
10,12,3,0.000116884,0.000126509
100,12,3,0.000114261,0.000124179
1000,12,3,0.000144659,0.000154649
10000,12,3,0.000262569,0.000272367
100000,12,3,0.001775756,0.001785864
1000000,12,3,0.016163804,0.016173682
10000000,12,3,0.153891589,0.153901588
100000000,12,3,1.571524666,1.571534218
10,16,3,0.000149263,0.000158961
100,16,3,0.000151106,0.000161258
1000,16,3,0.000161224,0.000171328
10000,16,3,0.000293804,0.00030403
100000,16,3,0.001728346,0.001738668
1000000,16,3,0.016272321,0.016281802
10000000,16,3,0.160423298,0.160433353
100000000,16,3,0.571658228,0.571668347
10,0,4,1.91e-07,7.613e-06
100,0,4,1.492e-06,9.09e-06
1000,0,4,1.4622e-05,2.2032e-05
10000,0,4,0.000145846,0.000153371
100000,0,4,0.001387917,0.001395348
1000000,0,4,0.013476732,0.013484132
10000000,0,4,0.130624629,0.13063182
100000000,0,4,1.302906829,1.302914313
10,4,4,5.617e-05,6.6435e-05
100,4,4,5.4279e-05,6.4386e-05
1000,4,4,6.8053e-05,7.8117e-05
10000,4,4,0.000213503,0.00022384
100000,4,4,0.001692186,0.001702432
1000000,4,4,0.015431942,0.015442101
10000000,4,4,0.161696818,0.161706921
100000000,4,4,1.600383121,1.600393353
10,8,4,0.000131349,0.000141264
