10,0,0,8.12e-07,3.2004e-05
100,0,0,5.465e-06,3.2464e-05
1000,0,0,4.3865e-05,6.6313e-05
10000,0,0,0.000437516,0.000459801
100000,0,0,0.003723616,0.00374254
1000000,0,0,0.031035636,0.031053169
10000000,0,0,0.178127689,0.178140738
100000000,0,0,1.302592883,1.302600437
10,4,0,5.3774e-05,6.4843e-05
100,4,0,5.164e-05,6.1629e-05
1000,4,0,5.345e-05,6.3505e-05
10000,4,0,8.988e-05,9.9959e-05
100000,4,0,0.000416987,0.000427105
1000000,4,0,0.003550216,0.003560372
10000000,4,0,0.034544073,0.03455413
100000000,4,0,0.344193801,0.34420393
10,8,0,9.1241e-05,0.00010144
100,8,0,9.345e-05,0.00010355
1000,8,0,0.000108945,0.000118944
10000,8,0,0.000142075,0.000151847
100000,8,0,0.000624781,0.000634923
1000000,8,0,0.005153934,0.00516408
10000000,8,0,0.040407139,0.040416927
100000000,8,0,0.362440215,0.362450512
10,12,0,0.00012616,0.000141095
100,12,0,0.000138848,0.000149012
1000,12,0,0.000124802,0.000134934
10000,12,0,0.000213781,0.000224048
100000,12,0,0.001090401,0.001100693
1000000,12,0,0.004791334,0.004801423
10000000,12,0,0.035257771,0.035268011
100000000,12,0,0.366099839,0.366109764
10,16,0,0.000158479,0.000168386
100,16,0,0.000145843,0.000155916
1000,16,0,0.000379356,0.000389172
10000,16,0,0.000228011,0.000238751
100000,16,0,0.001078671,0.001088648
1000000,16,0,0.006220715,0.006230688
10000000,16,0,0.039766601,0.03977627
100000000,16,0,0.346744841,0.346754488
10,0,1,1.82e-07,7.076e-06
100,0,1,1.509e-06,9.316e-06
1000,0,1,1.4625e-05,2.2132e-05
10000,0,1,0.000145848,0.000153446
100000,0,1,0.001406896,0.001414357
1000000,0,1,0.013457032,0.013464637
10000000,0,1,0.130682612,0.130689843
100000000,0,1,1.30223447,1.3022419
10,4,1,5.5941e-05,6.6578e-05
100,4,1,5.3918e-05,6.3953e-05
1000,4,1,4.9036e-05,5.8974e-05
10000,4,1,0.000310103,0.000320081
100000,4,1,0.000416424,0.000425775
1000000,4,1,0.003584901,0.003594896
10000000,4,1,0.034544259,0.034554383
100000000,4,1,0.344243161,0.34425338
10,8,1,9.0639e-05,0.00010507
