10,0,0,1.53e-07,1.1836e-05
100,0,0,4.25e-07,1.3734e-05
1000,0,0,3.29e-06,4.3425e-05
10000,0,0,3.8639e-05,0.000344729
100000,0,0,0.000379105,0.00290585
1000000,0,0,0.003252506,0.026907863
10000000,0,0,0.029119497,0.249440681
100000000,0,0,0.285376032,2.477739503
10,4,0,5.4076e-05,6.7894e-05
100,4,0,4.7119e-05,6.1537e-05
1000,4,0,5.1526e-05,8.9447e-05
10000,4,0,6.3805e-05,0.000329317
100000,4,0,0.000190103,0.002706171
1000000,4,0,0.001718597,0.024762746
10000000,4,0,0.013032965,0.226645748
100000000,4,0,0.121151054,2.242884405
10,8,0,8.7407e-05,0.000101087
100,8,0,8.8764e-05,0.000103461
1000,8,0,8.555e-05,0.000124229
10000,8,0,0.000105014,0.000378746
100000,8,0,0.000301971,0.002805934
1000000,8,0,0.001835688,0.025268538
10000000,8,0,0.012896014,0.226014107
100000000,8,0,0.122167286,2.244660129
10,12,0,0.000139852,0.000152602
100,12,0,0.0001401,0.000154983
1000,12,0,0.000130605,0.000167725
10000,12,0,0.000345335,0.000612801
100000,12,0,0.000402084,0.002976091
1000000,12,0,0.002093365,0.025432268
10000000,12,0,0.01377613,0.226871673
100000000,12,0,0.124692317,2.244933783
10,16,0,0.000267275,0.000279417
100,16,0,0.000149672,0.000164312
1000,16,0,0.000150685,0.000186723
10000,16,0,0.000188051,0.000453348
100000,16,0,0.000484403,0.002969054
1000000,16,0,0.002417728,0.025521635
10000000,16,0,0.013418375,0.227130044
100000000,16,0,0.125244921,2.245050052
10,0,1,1.37e-07,1.0751e-05
100,0,1,3.87e-07,1.6291e-05
1000,0,1,2.934e-06,3.9918e-05
10000,0,1,3.5007e-05,0.000314832
100000,0,1,0.000365998,0.002898454
1000000,0,1,0.003254002,0.027026327
10000000,0,1,0.029370531,0.250572726
100000000,0,1,0.285905488,2.484063833
10,4,1,5.6227e-05,7.0508e-05
100,4,1,4.6415e-05,6.1084e-05
1000,4,1,4.7052e-05,8.5488e-05
10000,4,1,5.875e-05,0.000333161
100000,4,1,0.000193355,0.002785579
1000000,4,1,0.001808639,0.024845539
10000000,4,1,0.01333868,0.227232502
100000000,4,1,0.121112097,2.243742647
10,8,1,0.000130934,0.00014484
100,8,1,0.000102445,0.000117062
1000,8,1,9.7047e-05,0.000135408
10000,8,1,0.000103366,0.000378588
100000,8,1,0.000239723,0.002830919
1000000,8,1,0.001939697,0.025229607
10000000,8,1,0.013656985,0.227394049
100000000,8,1,0.129057924,2.249720772
10,12,1,0.000136026,0.00015015
100,12,1,0.000130718,0.000145515
1000,12,1,0.00012545,0.000163963
10000,12,1,0.000134844,0.000415844
100000,12,1,0.000332777,0.002834143
1000000,12,1,0.002124026,0.025230694
10000000,12,1,0.013677347,0.226856524
100000000,12,1,0.124945556,2.253162463
